textDisplay,videojuego,moderationStatus,sentimiento
no lo he jugado pero anoto que es un juego muy parecido al otro que si que tiene cosas nuevas tal y cual pero claro eso no quita una cosa de la otra y eso no lo dicen,God of War: Ragnarök,,
mitologia vikinga xd xdxd,God of War: Ragnarök,,
la prensa comprable ya no tiene credibilidad lo mejor es esperar a la opinión de los usuarios,God of War: Ragnarök,,
de donde sacaste esas imágenes,God of War: Ragnarök,,
que puta pasada,God of War: Ragnarök,,
juegazo que tiene playstation,God of War: Ragnarök,,
mejor juego del año quee diceee,God of War: Ragnarök,,
genial solo me falta la ps5,God of War: Ragnarök,,
lo esperable de gow y santa monica no fallan tremendas ganas br por mi parte no voy a comprarlo para ps4 lo esperare en un par de años con suerte menos en pc viendo las políticas de sony no creo comprarme la ps5 asi que me despido de las consolas prefiero esperar los juegos en pc que con diferencia es mi principal plataforma actualmente mucha suerte a los que lo disfruten de salida d,God of War: Ragnarök,,
este va a ser el último god termina aqui no puedo contar nada más,God of War: Ragnarök,,
este al menos narra el análisis con ganas y emoción,God of War: Ragnarök,,
también la música que no tiene nada que ver jajajajajaja,God of War: Ragnarök,,
aquien se le puso la piel de gallina a href https www youtube com watch v v qywkgvimy amp t 0m27s 0 27 a,God of War: Ragnarök,,
a href https www youtube com watch v v qywkgvimy amp t 2m47s 2 47 a que es un juego de ps4 mejorado en la 5 no un juego de la 5 empeorado para la 4 no tiene sentido pasar por un hueco para enmascarar una carga preferirías una pantalla de carga,God of War: Ragnarök,,
esas son capturas originales del juego,God of War: Ragnarök,,
esta complicado el goty,God of War: Ragnarök,,
madre mia ya tenia ganas de jugarlo pero ahora es que no puedo aguartar las ganass,God of War: Ragnarök,,
se ve igual al anterior parece un 2 0,God of War: Ragnarök,,
nah yo queria spoilers,God of War: Ragnarök,,
hahaha no puedo creerlo el doblaje al castellano es pésimo br como es posible que puedan jugarlo así y no en el idioma original,God of War: Ragnarök,,
juego del año,God of War: Ragnarök,,
juegazos como este god o war horizon y the last of us son el motivo por el que merece la pena tener una playstation realmente este juego se ve como una auténtica obra de arte,God of War: Ragnarök,,
llevaba años sin tener estás ganas por un videojuego br br como me voy a gozar la edición jotun,God of War: Ragnarök,,
que horrible voz de kratos en español jajaja,God of War: Ragnarök,,
ojalá podamos manejar el martillo de thor vi un gameplay parecía el final del juego y no había nada de rastro del martillo de thor si había un arma nueva pero no era el martillo,God of War: Ragnarök,,
a mi no me gusto esta parte de la saga y este gow ragnarok lo veo muy igual al anterior solo que atreus esta mas grande prefiero al kratos violento que el pacifista paternal aburre hasta su nueva voz por que sera que esta mitología solo tiene dos entregas,God of War: Ragnarök,,
que sea 9 yaaa,God of War: Ragnarök,,
probablemente no haiga ragnarok,God of War: Ragnarök,,
inicio de nueva generación,God of War: Ragnarök,,
a href https www youtube com watch v v qywkgvimy amp t 09m02s 09 02 a,God of War: Ragnarök,,
a href https www youtube com watch v v qywkgvimy amp t 1m04s 1 04 a loki adulto se los dije señores quiero mi like,God of War: Ragnarök,,
goty ya esta no hay discusion,God of War: Ragnarök,,
cada vez hacen más trolo a kratos,God of War: Ragnarök,,
sony ya ha pagado por el juego del año,God of War: Ragnarök,,
5 días me separan de disfrutar este juegazo,God of War: Ragnarök,,
serán todos los jefes pequeños,God of War: Ragnarök,,
mejor que de last of us 2,God of War: Ragnarök,,
que engaña que titulo tan tendencioso,God of War: Ragnarök,,
30 horas de juego bua elden ring me dio 140 en el juego 1,God of War: Ragnarök,,
señores habemus goty,God of War: Ragnarök,,
que puta locura,God of War: Ragnarök,,
y ya que esamos por que no habeis puesto capturas de ps4 tambien son importanes en los analisis,God of War: Ragnarök,,
si esta en latino verdad,God of War: Ragnarök,,
los dislikes ya sabemos de quienes vienen y de sus graves problemas mentales,God of War: Ragnarök,,
mis pobres ahorros jaja,God of War: Ragnarök,,
ufff y yo quejándome que ya había visto unos cuantos análisis donde no veía a alvaro acabó de hacer el tonto perdón 3d juegos y muchísimas gracias,God of War: Ragnarök,,
por qué es un juego que engaña porque es un metal gear solid 2 tlou2 y otra vez nadie te lo va a decir,God of War: Ragnarök,,
es un excelente juego espero que salga y jugarlo aunque elden ring dejo la vaya demasiada alta,God of War: Ragnarök,,
le cambiaron la voz a kratos respecto al 2018,God of War: Ragnarök,,
4 estilo de armamento para mi es continuista sera un buen juego en todo lo demas pero en el gameplay le farta mas inovacion,God of War: Ragnarök,,
una vez más kratos lo vuelve hacer goty,God of War: Ragnarök,,
siempre lo mejor muy buen analisis,God of War: Ragnarök,,
yo voy a esperar a que salga para pc porque no tengo ps4 c,God of War: Ragnarök,,
estamos ante un juegazo que seguro será goty señores br editado me arrepiento de este comentario creo que el goty debe ser para elden ring,God of War: Ragnarök,,
el único pero que le pongo al juego de acuerdo con los análisis que he visto es que debió ser exclusivo de ps5 me parece que sacarlo en ps4 limitó el potencial real que podía dar el juego br br ya que duerman a ps4 tiene dos años que gasté en la nueva consola y no tengo más de 4 exclusivos que valgan la pena todos han salido también para ps4 br br la gente defiende que no hay consolas y que deben incluir a los que no pueden comprar la nueva consola gente cuando salió gow 3 yo no pude comprar la ps3 y tuve que esperar 4 años para jugarlo hasta que pude comprarme esa consola ahora que puedo comprarme la nueva generación me parece un insulto que limiten los juegos por considerar a los de ps4,God of War: Ragnarök,,
el dios del goty,God of War: Ragnarök,,
hay que vender la moto personajes con alma te sientes identificado juego con sentimientos maravillosa etc etc la prensa haciendo lo suyo jaja,God of War: Ragnarök,,
los pipas diciendo que el gow ragnarok es mejor que el elden ring,God of War: Ragnarök,,
buf cuándo he visto el trineo de los lobos he tenido recuerdos del puto esquife de gears 5,God of War: Ragnarök,,
porque llevas smokin papa br no lo vez hijo sale el analisis de gow ragnarok y lo narra alvaro castellanos,God of War: Ragnarök,,
que horrible el doblaje de kratos gallego jajajaja,God of War: Ragnarök,,
álvaro tu no te has dado cuenta que eres el único en españa que le dices gad of wor jajajaja,God of War: Ragnarök,,
goty,God of War: Ragnarök,,
kratos es la mascota de la compañía es obvio que no pueden permitirse desperdiciar un título de gow,God of War: Ragnarök,,
lastima que el doblaje de españa sea tan malo sobre todo la voz de kratos es horrible,God of War: Ragnarök,,
jugue el anterior y este es mas de lo mismo no se porq pero me gustan mas el 1 2 y el 3,God of War: Ragnarök,,
el doblaje es horrible,God of War: Ragnarök,,
la versión de ps4 que tal está porque es la que voy a comprar y ni la nombráis,God of War: Ragnarök,,
deberían poner nota de nuevo parece que a 3djuegos les dió miedo ser criticados por poner notas en los juegos hasta quedan fuera del radar de metacritic,God of War: Ragnarök,,
tremendo juegazo,God of War: Ragnarök,,
la profecia no se cumplio kratos seguira vivo,God of War: Ragnarök,,
vaia ganazas tioooo br nunca me sentio tambien gastandome 70 x algo,God of War: Ragnarök,,
me cuestiono eso de humanizar a kratos me parece algo incongruente con el personaje y sus origenes y el formo de crianza de un espartano,God of War: Ragnarök,,
me gustaba más la mitología griega al menos no jugare la trilogía nordica xd esperare si vuelven a lo griego kfkkfkd,God of War: Ragnarök,,
pero este juego no puede ser goty ya qué no hay ningún cambio grafico es un juego de ps4 ya le afano el goty por soborno el anterior rdr2,God of War: Ragnarök,,
pero qué os estáis inventando si es exactamente igual que el otro podríais haber hecho el mismo análisis con imagenes de 2018 y nadie se da cuenta,God of War: Ragnarök,,
es un pedazo de juego pero como le lamen las suelas a sony no veo la hora de comprarlo y terminarlo,God of War: Ragnarök,,
completisimo y excelente review ya no puedo esperar a jugarlo personalmente me gustaria que los desarrolladores premiaran a todos aquellos que lograron el 100 del juego anterior con algun extra saludos,God of War: Ragnarök,,
no sé guien por la prensa vean análisis de canales humildes que son honestos y te van a decir lo bueno y lo malo,God of War: Ragnarök,,
si tan solo tuviera la narrativa de god war 2,God of War: Ragnarök,,
veremos algún dia 4k y 60fr,God of War: Ragnarök,,
decían que este juego iba a ser el próximo astrobot en cuanto al uso del dualsense al parecer el uso del mando es anecdótico lastima que ni los estudios de sony aprovechen al dual sensei como astro bot,God of War: Ragnarök,,
agárrense muchachos que llegaron los días de spoilers pesados,God of War: Ragnarök,,
los cabrones de hobby consola me jodieron con su análisis muchos spoilers no lo vean banda,God of War: Ragnarök,,
por que la mentira 120hz no es 120 fps,God of War: Ragnarök,,
una duda como es aasgar y otra ese enano q aparece con odin es malo o es su informante,God of War: Ragnarök,,
este es el verdadero goty del año,God of War: Ragnarök,,
que análisis edulcorado se supone que esperas un análisis objetivo no comentarios de una grupi,God of War: Ragnarök,,
lo peor de todo es q no sale a pc ya basta los exclusivos ya eso no va,God of War: Ragnarök,,
que emoción god of war no falla,God of War: Ragnarök,,
yo solo quiero saber si kratos esta vivo,God of War: Ragnarök,,
que plano es el doblaje español de pana es triste que un estudio pague por un doblaje tan cutre y lineal es mejor que dejen de cobrar y lo hagan gratis y que si quieres el doblaje español te den opción a descargarlo menuda cagada,God of War: Ragnarök,,
entre este y elden ring va a estar el goty br menudos dos juegazos,God of War: Ragnarök,,
se ve genial el juego no tanto gráficamente pero resalta br el pero que le veo en este video no es al juego sino al doblaje español siempre decepcionando br la voz de kratos se escucha muy fingida y la de atreus desespera br el latino está mucho mejor pero sino me quedaría con el inglés,God of War: Ragnarök,,
compra segura de mi parte para esta navidades,God of War: Ragnarök,,
amigo donde encutro ese clip a href https www youtube com watch v v qywkgvimy amp t 2m18s 2 18 a donde kratos ve sus marcas y parece lamentarse,God of War: Ragnarök,,
esa escena a href https www youtube com watch v v qywkgvimy amp t 9m01s 9 01 a es para que te calles y compres el juego,God of War: Ragnarök,,
cuanto tendremos que esperar para pc tengo ps4 pero lo queiro en pc,God of War: Ragnarök,,
a la mierda ya lo quiero hoy lo preordeno,God of War: Ragnarök,,
álvaro solo tu haz los análisis por favor,God of War: Ragnarök,,
si kratos muere que es lo más probable ojalá lo hayan hecho épico,God of War: Ragnarök,,
gracias genio por tu análisis,God of War: Ragnarök,,
